event_id,title,description,category,timezone,geo_coordinates_longitude,geo_coordinates_latitude,geo_address_region,location,country,phq_attendance,rank,local_rank,predicted_event_spend,entities_names,city,category_encoded,city_encoded,combined_features
dfb7ma7uwufqeuy4jy,mobile world congress,sourced from predicthqcom  the gsma mobile world congress is the place where mobile leaders to gather collaborate and conduct businessthe annual event provides the planets best venue for mobile industry networking new business opportunities and dealmaking mobile world congress mwc includes a worldclass conference featuring visionary keynotes and thoughtprovoking panel discussions an exhibition with more than 2000 companies displaying the cuttingedge products and technologies that define the future of mobile the worlds best opportunity for mobile industry networking and the annual global mobile awards ceremony which recognises the most innovative mobile solutions and initiatives from around the world,expos,Europe/Madrid,2.1278252,41.3546937,Catalunya,"2.1278252,41.3546937",ES,101000.0,90,100.0,14231417.0,"Fira Barcelona Gran Via,Mobile World Congress",Barcelona,1,8,mobile world congress sourced from predicthqcom  the gsma mobile world congress is the place where mobile leaders to gather collaborate and conduct businessthe annual event provides the planets best venue for mobile industry networking new business opportunities and dealmaking mobile world congress mwc includes a worldclass conference featuring visionary keynotes and thoughtprovoking panel discussions an exhibition with more than 2000 companies displaying the cuttingedge products and technologies that define the future of mobile the worlds best opportunity for mobile industry networking and the annual global mobile awards ceremony which recognises the most innovative mobile solutions and initiatives from around the world expos Barcelona
emetbwoazjrcq7kukj,krewe of proteus,"sourced from predicthqcom  founded in 1882 the krewe of proteus is the secondoldest krewe in carnival history their floats still use the original chassis from the 1880s
the organization is named after proteus the prophetic old man of the sea in greek mythology the shepherd of the seas flocks",festivals,America/Chicago,0.0,0.0,Louisiana,"-90.08439009364928,29.934763435191645",US,100000.0,90,100.0,8170330.0,Krewe of Proteus,New Orleans,2,64,"krewe of proteus sourced from predicthqcom  founded in 1882 the krewe of proteus is the secondoldest krewe in carnival history their floats still use the original chassis from the 1880s
the organization is named after proteus the prophetic old man of the sea in greek mythology the shepherd of the seas flocks festivals New Orleans"
ffwu62ywpubzwqlufx,motogp 2025  grand prix of thailand  race,sourced from predicthqcom,sports,Asia/Bangkok,103.0849254,14.9579714,Chang Wat Buri Ram,"103.0849254,14.9579714",TH,100000.0,90,100.0,3640585.0,"Ai Ogura,Francesco Bagnaia,Pedro Acosta,Marc Marquez,Fabio Quartararo,Luca Marini,Brad Binder,Maverick Vinales,Marco Bezzecchi,Jack Miller,Miguel Oliveira,Enea Bastianini,Somkiat Chantra,Fermin Aldeguer,Franco Morbidelli,Lorenzo Savadori,Joan Mir,Alex Marquez,Alex Rins,Johann Zarco,Fabio Di Giannantonio,Raul Fernandez,Chang International Circuit",Buriram,3,20,motogp 2025  grand prix of thailand  race sourced from predicthqcom sports Buriram
gw4d7cfwkgqoxa6xzy,motorrader dortmund 2025,sourced from predicthqcom  motorräder dortmund is a premier annual motorcycle fair that attracts around 100000 visitors the event showcases the latest in motorcycle technology accessories and gear from various manufacturers while also featuring thrilling demonstrations and entertainment making it a key gathering for motorcycle enthusiasts with a vibrant atmosphere and a diverse array of exhibits it serves as an essential platform for industry professionals and fans alike to connect and celebrate their passion for motorcycling,expos,Europe/Berlin,7.4544003,51.4949758,Nordrhein-Westfalen,"7.4544003,51.4949758",DE,103000.0,90,100.0,14635388.0,"Messe Dortmund GmbH,Motorräder Dortmund",Berlin,1,12,motorrader dortmund 2025 sourced from predicthqcom  motorräder dortmund is a premier annual motorcycle fair that attracts around 100000 visitors the event showcases the latest in motorcycle technology accessories and gear from various manufacturers while also featuring thrilling demonstrations and entertainment making it a key gathering for motorcycle enthusiasts with a vibrant atmosphere and a diverse array of exhibits it serves as an essential platform for industry professionals and fans alike to connect and celebrate their passion for motorcycling expos Berlin
3krqc2mh9r4d6diewm,hotelex shanghai 2025  international hospitality equipment  foodservice expo,sourced from predicthqcom,expos,Asia/Shanghai,121.306102,31.190706,Shang Hai Shi,"121.306102,31.190706",CN,420000.0,100,100.0,52664056.0,,Shanghai,1,84,hotelex shanghai 2025  international hospitality equipment  foodservice expo sourced from predicthqcom expos Shanghai
3lj2vqx8tdvmd22ryy,indianapolis 500,sourced from predicthqcom  the indianapolis 500 is an automobile race held annually at indianapolis motor speedway in speedway indiana an enclave suburb of indianapolis indiana the event is held over memorial day originally decoration day weekend which is typically the last weekend in may,sports,America/Indiana/Indianapolis,-86.23530060000002,39.7953542,Indiana,"-86.23530060000002,39.7953542",US,350000.0,100,100.0,147597985.0,"Indianapolis Motor Speedway,Indianapolis 500",Indianapolis,3,43,indianapolis 500 sourced from predicthqcom  the indianapolis 500 is an automobile race held annually at indianapolis motor speedway in speedway indiana an enclave suburb of indianapolis indiana the event is held over memorial day originally decoration day weekend which is typically the last weekend in may sports Indianapolis
3cw2xyjeflhsaq8reg,ciff phase i  home furniture,sourced from predicthqcom,expos,Asia/Shanghai,113.357894,23.104038,Guang Dong Sheng,"113.357894,23.104038",CN,363449.0,100,100.0,36981525.0,,Guangzhou,1,37,ciff phase i  home furniture sourced from predicthqcom expos Guangzhou
3gwbpxdr8knijo5lnz,nycxdesign festival,sourced from predicthqcom  nycxdesign also known as new york city by design is an annual design festival in new york city which takes place every may the festival is made up of independently hosted exhibitions open studios panel discussions and other inperson and virtual events that take place in the five boroughs of new york city,festivals,America/New_York,-74.0059728,40.7127753,New York,"-74.0059728,40.7127753",US,300000.0,100,100.0,21819202.0,NYCxDESIGN,New York,2,65,nycxdesign festival sourced from predicthqcom  nycxdesign also known as new york city by design is an annual design festival in new york city which takes place every may the festival is made up of independently hosted exhibitions open studios panel discussions and other inperson and virtual events that take place in the five boroughs of new york city festivals New York
4evbma4g4gcbkjrfkh,new orleans jazz  heritage festival,sourced from predicthqcom  the new orleans jazz  heritage festival commonly called jazz fest or jazzfest is an annual celebration of the music and culture of new orleans and louisiana it has attracted thousands of visitors to new orleans each year,festivals,America/Chicago,0.0,0.0,Louisiana,"-90.07972646666667,29.982200966666664",US,450000.0,100,100.0,39720057.0,New Orleans Jazz & Heritage Festival,New Orleans,2,64,new orleans jazz  heritage festival sourced from predicthqcom  the new orleans jazz  heritage festival commonly called jazz fest or jazzfest is an annual celebration of the music and culture of new orleans and louisiana it has attracted thousands of visitors to new orleans each year festivals New Orleans
4upgrr6jypalg2kwwd,tulsa international mayfest,sourced from predicthqcom  tulsas mayfest is renowned nationwide for presenting the best in arts and entertainment this event has something for everyone to enjoy including delicious food,festivals,America/Chicago,0.0,0.0,Oklahoma,"-95.99370547326076,36.15827997151628",US,350000.0,100,100.0,27291602.0,Tulsa International Mayfest,Oklahoma City,2,66,tulsa international mayfest sourced from predicthqcom  tulsas mayfest is renowned nationwide for presenting the best in arts and entertainment this event has something for everyone to enjoy including delicious food festivals Oklahoma City
4ilder8vrg2txm6f5f,international dixieland festival,sourced from predicthqcom  an annual music festival called the internationale dixieland festival dresden takes place in dresden germany one of europes oldest and most prominent jazz festivals it draws fans and musicians from around the globe,festivals,Europe/Berlin,13.7372621,51.0504088,Sachsen,"13.7372621,51.0504088",DE,500000.0,100,100.0,33339706.0,International Dixieland Festival,Dresden,2,31,international dixieland festival sourced from predicthqcom  an annual music festival called the internationale dixieland festival dresden takes place in dresden germany one of europes oldest and most prominent jazz festivals it draws fans and musicians from around the globe festivals Dresden
4iabm8uftuijapjx7s,carnaval san francisco,sourced from predicthqcom  watch a brilliant procession of contingents most of which will feature beautifully adorned floats depicting rich multicultural themes and featuring performers who engage and entertain the crowds experience global cuisine international music dance arts  crafts and other fun activities and entertainment on every street corner for the entire family to enjoy,festivals,America/Los_Angeles,0.0,0.0,California,"-122.41734153301684,37.7634999122597",US,400000.0,100,100.0,40066450.0,Carnaval San Francisco,Los Angeles,2,50,carnaval san francisco sourced from predicthqcom  watch a brilliant procession of contingents most of which will feature beautifully adorned floats depicting rich multicultural themes and featuring performers who engage and entertain the crowds experience global cuisine international music dance arts  crafts and other fun activities and entertainment on every street corner for the entire family to enjoy festivals Los Angeles
4kh7ptyjncgywbh7pj,run rome the marathon,sourced from predicthqcom  the rome marathon is an annual marathon competition hosted by the city of rome italy,sports,Europe/Rome,0.0,0.0,Lazio,"12.474512178873903,41.905081285639355",IT,500000.0,100,100.0,41631754.0,Rome Marathon,Rome,3,79,run rome the marathon sourced from predicthqcom  the rome marathon is an annual marathon competition hosted by the city of rome italy sports Rome
4pyvbgxjcrfdm7rh7o,bakery china,sourced from predicthqcom,expos,Asia/Shanghai,121.306102,31.190706,Shang Hai Shi,"121.306102,31.190706",CN,385861.0,100,100.0,41186961.0,,Shanghai,1,84,bakery china sourced from predicthqcom expos Shanghai
4ryzrg6ujtfzf5dhte,lima,sourced from predicthqcom  the only exhibition of its kind in the world the langkawi international maritime  aerospace exhibition or lima for short is a platform for defence commercial and industrial uses the biennial exhibition for the maritime and aerospace sectors serving the asia pacific region stands out as a unique trade showcase and specialised event unparalleled by any other worldwide,expos,Asia/Kuala_Lumpur,99.7287335,6.338717600000001,Kedah,"99.7287335,6.338717600000001",MY,323000.0,100,100.0,26444004.0,"Mahsuri International Exhibition Centre,LIMA - The Langkawi International Maritime & Aerospace Exhibition",Alor Setar,1,3,lima sourced from predicthqcom  the only exhibition of its kind in the world the langkawi international maritime  aerospace exhibition or lima for short is a platform for defence commercial and industrial uses the biennial exhibition for the maritime and aerospace sectors serving the asia pacific region stands out as a unique trade showcase and specialised event unparalleled by any other worldwide expos Alor Setar
5gikq8xp2fvbksaktt,bea,sourced from predicthqcom  ausstellung für gewerbe landwirtschaft handel und industrie,expos,Europe/Zurich,7.4679721,46.9598624,Bern,"7.4679721,46.9598624",CH,330000.0,100,100.0,76894859.0,BEA,Bern,1,13,bea sourced from predicthqcom  ausstellung für gewerbe landwirtschaft handel und industrie expos Bern
5vdr9aneh5mpknzx3f,pecan street festival,sourced from predicthqcom,expos,America/Chicago,-97.7381589,30.2667554,Texas,"-97.7381589,30.2667554",US,400000.0,100,100.0,100446068.0,"pecan street festival,Pecan Street Festival",Houston,1,41,pecan street festival sourced from predicthqcom expos Houston
5vkd4qegjrbsxg4ygk,la ceiba carnival,sourced from predicthqcom  every may our little town of la ceiba honduras hosts gran carnaval internacional de la ceiba or carnival for short the festival which honors saint isidore the laborer the patron saint of la ceiba is the second biggest carnival in the world,festivals,America/Tegucigalpa,-86.7919009,15.770288,Departamento de Atlántida,"-86.7919009,15.770288",HN,500000.0,100,100.0,20555690.0,La Ceiba Carnival,Tegucigalpa,2,90,la ceiba carnival sourced from predicthqcom  every may our little town of la ceiba honduras hosts gran carnaval internacional de la ceiba or carnival for short the festival which honors saint isidore the laborer the patron saint of la ceiba is the second biggest carnival in the world festivals Tegucigalpa
5vdyvh5ruoguuulmjq,rochester lilac festival,sourced from predicthqcom,festivals,America/New_York,0.0,0.0,New York,"-77.60204088665107,43.132042848242314",US,500000.0,100,100.0,36831957.0,,New York,2,65,rochester lilac festival sourced from predicthqcom festivals New York
6aec8pgeqvxprlkapc,kaziukas fair,sourced from predicthqcom  every year in the first days of march the streets of the old town of vilnius overwhelm the lush kaziukas weekend this is the largest gathering of folk artists and folk artists craftsmen from neighboring countries are attracted to kaziukas fair not only in the most remote places of lithuania saint casimirs fair also features music dance and theater performances,festivals,Europe/Vilnius,25.2796514,54.6871555,Vilniaus apskritis,"25.2796514,54.6871555",LT,500000.0,100,100.0,20579219.0,Kaziukas Fair,Vilnius,2,99,kaziukas fair sourced from predicthqcom  every year in the first days of march the streets of the old town of vilnius overwhelm the lush kaziukas weekend this is the largest gathering of folk artists and folk artists craftsmen from neighboring countries are attracted to kaziukas fair not only in the most remote places of lithuania saint casimirs fair also features music dance and theater performances festivals Vilnius
6khy2mp2zazybqrmpl,yilan green expo,sourced from predicthqcom  the yilan green expo was established in 2000 with a focus on green living conservation and ecofriendly agriculture this event includes themed exhibitions outdoor education and recreation environmental friendliness is at its core it highlights the beauty of taiwans shimmering green rice fields lush forests mountains seas lakes and rivers,expos,Asia/Taipei,121.8144652,24.6106094,Yilan County,"121.8144652,24.6106094",TW,400000.0,100,100.0,45176242.0,Yilan Green Expo,Taipei,1,89,yilan green expo sourced from predicthqcom  the yilan green expo was established in 2000 with a focus on green living conservation and ecofriendly agriculture this event includes themed exhibitions outdoor education and recreation environmental friendliness is at its core it highlights the beauty of taiwans shimmering green rice fields lush forests mountains seas lakes and rivers expos Taipei
6ec7rvgbpejj4vbqml,garden grove strawberry festival,sourced from predicthqcom,festivals,America/Los_Angeles,0.0,0.0,California,"-117.9402367366953,33.77788047824311",US,300000.0,100,100.0,23284730.0,Garden Grove Strawberry Festival,Los Angeles,2,50,garden grove strawberry festival sourced from predicthqcom festivals Los Angeles
6phrsiii4eu6mquzld,ciff phase ii  officecommercial furniture,sourced from predicthqcom,expos,Asia/Shanghai,113.357894,23.104038,Guang Dong Sheng,"113.357894,23.104038",CN,363449.0,100,100.0,42088034.0,CIFM,Guangzhou,1,37,ciff phase ii  officecommercial furniture sourced from predicthqcom expos Guangzhou
6xiaz6bhfmt6far3ld,pima county fair,sourced from predicthqcom  the pima county fair is a funfair that happens every year in tucson arizona the fair runs for 11 days in the month of april it features live animal shows concerts carnival rides and vendors hundreds of local groups perform every year the pima county fair is one of the most popular attractions in tucson,festivals,America/Phoenix,0.0,0.0,Arizona,"-110.77809250989925,32.038176152325995",US,324000.0,100,100.0,24728608.0,"Pima County Fairgrounds,Pima County Fair",Phoenix,2,72,pima county fair sourced from predicthqcom  the pima county fair is a funfair that happens every year in tucson arizona the fair runs for 11 days in the month of april it features live animal shows concerts carnival rides and vendors hundreds of local groups perform every year the pima county fair is one of the most popular attractions in tucson festivals Phoenix
6xvptxkaqmv7ftrekr,st patricks day parade,sourced from predicthqcom  the st patricks day parade celebrates irelands history culture and heritage through entertainment,festivals,America/Toronto,0.0,0.0,Ontario,"-79.38833140242554,43.66581712510871",CA,500000.0,100,100.0,42928700.0,St Patrick's Day Parade,Toronto,2,92,st patricks day parade sourced from predicthqcom  the st patricks day parade celebrates irelands history culture and heritage through entertainment festivals Toronto
75acyyx9ephqkj5ekb,cmef spring,sourced from predicthqcom,expos,Asia/Shanghai,121.306102,31.190706,Shang Hai Shi,"121.306102,31.190706",CN,310000.0,100,100.0,38200907.0,,Shanghai,1,84,cmef spring sourced from predicthqcom expos Shanghai
7jepyd8cavdu5tbxqc,leesburg bikefest,sourced from predicthqcom  leesburg bikefest is laid out over 30 city blocks and eight venues on and around main street offering some 200 vendors a variety of bike shows stunt shows poker runs and 60 concerts,festivals,America/New_York,0.0,0.0,Florida,"-81.87684447761026,28.811012158473698",US,300000.0,100,100.0,22458914.0,Leesburg Bikefest,Miami,2,58,leesburg bikefest sourced from predicthqcom  leesburg bikefest is laid out over 30 city blocks and eight venues on and around main street offering some 200 vendors a variety of bike shows stunt shows poker runs and 60 concerts festivals Miami
7k9nvzuyjyuvfx35wx,international famous furniture fair,sourced from predicthqcom  international famous furniture fair features an exclusive and comprehensive range of designinspired furniture and furnishings from more than 1500 leading brands,expos,Asia/Shanghai,113.660196,22.900216,Guangdong Sheng,"113.660196,22.900216",CN,500000.0,100,100.0,50588465.0,"Guangdong Modern International Exhibition Center,International Famous Furniture Fair",Guangzhou,1,37,international famous furniture fair sourced from predicthqcom  international famous furniture fair features an exclusive and comprehensive range of designinspired furniture and furnishings from more than 1500 leading brands expos Guangzhou
7ll4g6darvebryrsws,rodeo austin,sourced from predicthqcom  rodeo austin is one of americas top five prorodeos it is a family event that features performances concerts livestock show and auctions shopping food and more,festivals,America/Chicago,0.0,0.0,Texas,"-97.6213732108931,30.28921823008933",US,455000.0,100,100.0,36197890.0,"Rodeo Austin,Rodeo Austin",Houston,2,41,rodeo austin sourced from predicthqcom  rodeo austin is one of americas top five prorodeos it is a family event that features performances concerts livestock show and auctions shopping food and more festivals Houston
7cks63yyxq3ndd7ekw,artscape,sourced from predicthqcom  artscape featured more than 200 artist performers and over 100 visual artists and artisans todays artscape will include visual art exhibitions main stage music performances culinary delights community gathering spaces immersive family  youth experiences an artist marketplace and so much more,festivals,America/New_York,0.0,0.0,Maryland,"-76.6225585440381,39.307072472939865",US,350000.0,100,100.0,25356458.0,Baltimore Artscape,Baltimore,2,6,artscape sourced from predicthqcom  artscape featured more than 200 artist performers and over 100 visual artists and artisans todays artscape will include visual art exhibitions main stage music performances culinary delights community gathering spaces immersive family  youth experiences an artist marketplace and so much more festivals Baltimore
7w2d37vbgz5ksnpgyg,dicks sporting goods pittsburgh marathon,sourced from predicthqcom  embark on a 262mile adventure like no other as you traverse the iconic dicks sporting goods pittsburgh marathon course get ready to be captivated by the dynamic fusion of urban energy and natural beauty as you conquer streets trails bridges and neighborhoods that define the essence of this vibrant city,sports,America/New_York,0.0,0.0,Pennsylvania,"-79.9637823552983,40.44988284041699",US,340000.0,100,100.0,30733185.0,DICK'S Sporting Goods Pittsburgh Marathon,Philadelphia,3,71,dicks sporting goods pittsburgh marathon sourced from predicthqcom  embark on a 262mile adventure like no other as you traverse the iconic dicks sporting goods pittsburgh marathon course get ready to be captivated by the dynamic fusion of urban energy and natural beauty as you conquer streets trails bridges and neighborhoods that define the essence of this vibrant city sports Philadelphia
84dm2wbwabkixzas2q,expodireto cotrijal,sourced from predicthqcom,expos,America/Sao_Paulo,-52.814371,-28.4593372,Rio Grande do Sul,"-52.814371,-28.4593372",BR,377600.0,100,100.0,39590854.0,Expodireto Cotrijal,Porto Alegre,1,74,expodireto cotrijal sourced from predicthqcom expos Porto Alegre
cd6kueuvkjs83q65qz,sxsw,sourced from predicthqcom  south by southwest dedicates itself to helping creative people achieve their goals founded in 1987 in austin texas sxsw is best known for its conference and festivals that celebrate the convergence of tech film music education and culture,festivals,America/Chicago,0.0,0.0,Texas,"-97.73945813606086,30.26353005276549",US,345066.0,100,100.0,27451942.0,SXSW,Houston,2,41,sxsw sourced from predicthqcom  south by southwest dedicates itself to helping creative people achieve their goals founded in 1987 in austin texas sxsw is best known for its conference and festivals that celebrate the convergence of tech film music education and culture festivals Houston
cgpmupcxkimhcegrdf,expozebu,sourced from predicthqcom  expozebu is one of the largest agricultural fairs in the world specifically focused on zebu cattle its held annually in uberaba minas gerais brazil by the abcz brazilian association of zebu breeders the fair showcases exhibits auctions lectures judging and business opportunities related to zebu cattle farming it also includes shows and cultural attractions,expos,America/Sao_Paulo,-47.9454643,-19.7696684,Minas Gerais,"-47.9454643,-19.7696684",BR,400000.0,100,100.0,35667616.0,ExpoZebu,Belo Horizonte,1,11,expozebu sourced from predicthqcom  expozebu is one of the largest agricultural fairs in the world specifically focused on zebu cattle its held annually in uberaba minas gerais brazil by the abcz brazilian association of zebu breeders the fair showcases exhibits auctions lectures judging and business opportunities related to zebu cattle farming it also includes shows and cultural attractions expos Belo Horizonte
cwsuxujdnpyovcmw7z,cinco de mayo festival  denver,sourced from predicthqcom  a weekend filled with food fun and culture denvers cinco de mayo celebrate culture festival puts the spotlight on the mile high citys vibrant latino population with more than 400000 attendees expected its one of denvers most fun and familyfriendly events this years festival will feature live music and dance performances on three stages,festivals,America/Denver,0.0,0.0,Colorado,"-104.98870694677106,39.7391259884169",US,400000.0,100,100.0,32598758.0,"Civic Center Park,Cinco de Mayo Festival",Denver,2,29,cinco de mayo festival  denver sourced from predicthqcom  a weekend filled with food fun and culture denvers cinco de mayo celebrate culture festival puts the spotlight on the mile high citys vibrant latino population with more than 400000 attendees expected its one of denvers most fun and familyfriendly events this years festival will feature live music and dance performances on three stages festivals Denver
ddlye8stu4c2ufoxrp,international furnishing accessories exhibition,sourced from predicthqcom,expos,Europe/Rome,9.0787626,45.521214,Lombardia,"9.0787626,45.521214",IT,370000.0,100,100.0,68175649.0,"Fiera Milano,International Furnishing Accessories Exhibition",Milan,1,59,international furnishing accessories exhibition sourced from predicthqcom expos Milan
dphgcfg5gkanxzigwf,special olympics world winter,sourced from predicthqcom  all around the world our athletes train and strive to achieve their very best every day during world games the entire special olympics movement comes together to see our athletes in action and celebrate their victories over huge odds no other event in the world has the social and emotional impact of the special olympics world games for the athletes and their families the experience opens doors to unimagined possibilities for volunteers coaches and other supporters from all parts of the world the games inspire hope for and belief in a brighter future of global acceptance understanding and unity,sports,Europe/Rome,7.3790071,45.2115816,Piedmont,"7.3790071,45.2115816",IT,303100.0,100,100.0,21799394.0,Special Olympics World Winter,Turin,3,94,special olympics world winter sourced from predicthqcom  all around the world our athletes train and strive to achieve their very best every day during world games the entire special olympics movement comes together to see our athletes in action and celebrate their victories over huge odds no other event in the world has the social and emotional impact of the special olympics world games for the athletes and their families the experience opens doors to unimagined possibilities for volunteers coaches and other supporters from all parts of the world the games inspire hope for and belief in a brighter future of global acceptance understanding and unity sports Turin
duw4nxk3f3pmiy8mfg,salone del mobile,sourced from predicthqcom  salone del mobile is a leading trade show for home furnishing and interior design founded in 1989 in response to the growing demand for decorating proposals the exhibition has established itself as the leading event in the sector able to present a choice of excellent items each year more and more varied and rich,expos,Europe/Rome,9.0788296,45.5197708,Lombardia,"9.0788296,45.5197708",IT,302548.0,100,100.0,55747112.0,Salone del Mobile,Milan,1,59,salone del mobile sourced from predicthqcom  salone del mobile is a leading trade show for home furnishing and interior design founded in 1989 in response to the growing demand for decorating proposals the exhibition has established itself as the leading event in the sector able to present a choice of excellent items each year more and more varied and rich expos Milan
dyqztxh6bqtdumcu9n,boston marathon,sourced from predicthqcom  the boston marathon is an annual marathon hosted by several cities in greater boston in eastern massachusetts united states,sports,America/New_York,0.0,0.0,Massachusetts,"-71.30227852588236,42.30140771214191",US,500000.0,100,100.0,48932589.0,Boston Marathon,Boston,3,18,boston marathon sourced from predicthqcom  the boston marathon is an annual marathon hosted by several cities in greater boston in eastern massachusetts united states sports Boston
dyqxhfmmhk3mjzmdvf,international fair of san jose de david,sourced from predicthqcom  fida or the international fair of david is a general activity held every year in march and brings together more than 500 exhibitors who motivated by the comfortable facilities and facilities offered increasingly expand their industrial commercial craft participation agricultural folkloric cultural educational and technological,expos,America/Panama,-82.4383748,8.4207108,Provincia de Chiriquí,"-82.4383748,8.4207108",PA,300000.0,100,100.0,28471878.0,International Fair of San Jose de David,Panama City,1,68,international fair of san jose de david sourced from predicthqcom  fida or the international fair of david is a general activity held every year in march and brings together more than 500 exhibitors who motivated by the comfortable facilities and facilities offered increasingly expand their industrial commercial craft participation agricultural folkloric cultural educational and technological expos Panama City
eallpbzkykzc4b7dhn,skagit valley tulip festival,sourced from predicthqcom  skagit valley tulip festival is washingtons largest tulip fest held annually in april celebrating millions of tulips bursting into bloom  the fields of tulips are scattered throughout the skagit valley as are the many events and activities included in the festival,festivals,America/Los_Angeles,0.0,0.0,Washington,"-122.42329403715522,48.41655137283056",US,400000.0,100,100.0,35602011.0,Skagit Valley Tulip Festival,Seattle,2,81,skagit valley tulip festival sourced from predicthqcom  skagit valley tulip festival is washingtons largest tulip fest held annually in april celebrating millions of tulips bursting into bloom  the fields of tulips are scattered throughout the skagit valley as are the many events and activities included in the festival festivals Seattle
esqxavlera4vskr9ta,festival international de louisiane,sourced from predicthqcom  every year the festival international de louisiane is one of the biggest entertainment events in louisiana and this year is no different the nonprofit festival will take place april 2630 this year and will be featuring an impressive lineup of performers representing eighteen different regions festival international is one of our favorite events of the spring aside from the start of crawfish season of course,festivals,America/Chicago,0.0,0.0,Louisiana,"-92.01721425000001,30.22332715000001",US,300000.0,100,100.0,23423492.0,Festival International de Louisiane,New Orleans,2,64,festival international de louisiane sourced from predicthqcom  every year the festival international de louisiane is one of the biggest entertainment events in louisiana and this year is no different the nonprofit festival will take place april 2630 this year and will be featuring an impressive lineup of performers representing eighteen different regions festival international is one of our favorite events of the spring aside from the start of crawfish season of course festivals New Orleans
evjn4j5xl4jq3qybsg,the miami open,sourced from predicthqcom  the international tennis tournament in miami,sports,America/New_York,-80.23886040000002,25.9579665,Florida,"-80.23886040000002,25.9579665",US,390000.0,100,100.0,180534718.0,"Hard Rock Stadium,The Miami Open",Miami,3,58,the miami open sourced from predicthqcom  the international tennis tournament in miami sports Miami
em6fgxd3wnc5vm8naf,indexpo vizag,sourced from predicthqcom,expos,Asia/Kolkata,83.341496,17.737617,Andhra Pradesh,"83.341496,17.737617",IN,300000.0,100,100.0,16705816.0,"Gadiraju Palace Convention Center & Hotel,IndExpo Vizag",Hyderabad,1,42,indexpo vizag sourced from predicthqcom expos Hyderabad
fdnudtkpgxzt9ryb9b,ponchatoula strawberry festival,sourced from predicthqcom  this is a fundraiser event which is full of of great food strawberries vendor booths rides live entertainment and much more,festivals,America/Chicago,0.0,0.0,Louisiana,"-90.44473606330581,30.441577487362718",US,350000.0,100,100.0,27872333.0,Ponchatoula Strawberry Festival,New Orleans,2,64,ponchatoula strawberry festival sourced from predicthqcom  this is a fundraiser event which is full of of great food strawberries vendor booths rides live entertainment and much more festivals New Orleans
fxsnea2v6xctstthbi,vienna city marathon,sourced from predicthqcom  the vienna city marathon is an annual marathon race over the classic distance of 42195 km held in vienna austria since 1984,sports,Europe/Vienna,0.0,0.0,,"16.378273826640072,48.205833297226505",AT,400000.0,100,100.0,37237248.0,Vienna City Marathon,Unknown,3,95,vienna city marathon sourced from predicthqcom  the vienna city marathon is an annual marathon race over the classic distance of 42195 km held in vienna austria since 1984 sports Unknown
ftljkjg4dncqnbb8mg,festival art souterrain,sourced from predicthqcom  every year since 2009 this festival takes over montréals underground network for three weeks of exhibitions bringing together local and international artists around a common theme the objective is to make contemporary art accessible to a large public,festivals,America/Toronto,0.0,0.0,Québec,"-73.56908289283155,45.5014545069601",CA,500000.0,100,100.0,38418656.0,Festival Art Souterrain,Montreal,2,60,festival art souterrain sourced from predicthqcom  every year since 2009 this festival takes over montréals underground network for three weeks of exhibitions bringing together local and international artists around a common theme the objective is to make contemporary art accessible to a large public festivals Montreal
gsdosaugeqtuwq73bl,penghu international fireworks festival,sourced from predicthqcom  the penghu international fireworks festival its a spectacular show that lights up the evening sky over the isles that people look forward to seeing every summer the amazing highaltitude fireworks display romantic music cascading rockets and a sea of lanterns all turn penghu into a resplendent scene more and more beautiful as night falls,festivals,Asia/Taipei,119.5861581,23.5661218,澎湖縣,"119.5861581,23.5661218",TW,500000.0,100,100.0,20337396.0,Penghu International Fireworks Festival,Taipei,2,89,penghu international fireworks festival sourced from predicthqcom  the penghu international fireworks festival its a spectacular show that lights up the evening sky over the isles that people look forward to seeing every summer the amazing highaltitude fireworks display romantic music cascading rockets and a sea of lanterns all turn penghu into a resplendent scene more and more beautiful as night falls festivals Taipei
gu3yk8dzmb9ekuuyzh,taipei international tourism exposition,sourced from predicthqcom,expos,Asia/Taipei,121.56234700000005,25.033155,Taipei City,"121.56234700000005,25.033155",TW,309900.0,100,99.0,42556603.0,"Taipei World Trade Center,Taipei International Tourism Exposition",Taipei,1,89,taipei international tourism exposition sourced from predicthqcom expos Taipei
heje5sp6zdswnovzsc,comex it show,sourced from predicthqcom  with more than 500 brands ranging from tech gadgets and  smarthome musthaves it is the biggest technology exhibition in singapore attracting more more than 150 exhibitors at each event,expos,Asia/Singapore,103.85825,1.29455,,"103.85825,1.29455",SG,500000.0,100,100.0,82813569.0,"Suntec City,Comex IT Show",Unknown,1,95,comex it show sourced from predicthqcom  with more than 500 brands ranging from tech gadgets and  smarthome musthaves it is the biggest technology exhibition in singapore attracting more more than 150 exhibitors at each event expos Unknown
hr9anaebgda5g39deu,vietbuild hanoi 2025 phase 1  international construction exhibition,sourced from predicthqcom,expos,Asia/Bangkok,105.785369,21.008922,,"105.785369,21.008922",VN,350000.0,100,100.0,25020192.0,National Exhibition Construction Center,Unknown,1,95,vietbuild hanoi 2025 phase 1  international construction exhibition sourced from predicthqcom expos Unknown
